"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","view_history","choice","is_correct","counterbalance","phase","trial_name","trial_num","correct_response","counter_correct","counter_errors"
"html-button-response","13","137636","0.0-5.4-0.4","5c519ec789254700019f7934","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","14","138641","0.0-5.4-1.4","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","15","139870","0.0-5.5-0.5","5c519ec789254700019f7934","","","","","","","","","","1","","","","","","","",""
"html-keyboard-response","16","140891","0.0-5.5-1.5","5c519ec789254700019f7934","null","<b>Incorrect!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","17","147646","0.0-5.6-0.6","5c519ec789254700019f7934","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","18","148658","0.0-5.6-1.6","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","19","151603","0.0-5.7-0.7","5c519ec789254700019f7934","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","20","152617","0.0-5.7-1.7","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","21","154924","0.0-5.8-0.8","5c519ec789254700019f7934","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","22","155931","0.0-5.8-1.8","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","23","158344","0.0-5.9-0.9","5c519ec789254700019f7934","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","24","159359","0.0-5.9-1.9","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","25","161007","0.0-5.10-0.10","5c519ec789254700019f7934","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","26","162010","0.0-5.10-1.10","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","27","163697","0.0-5.11-0.11","5c519ec789254700019f7934","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","28","164709","0.0-5.11-1.11","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","29","165835","0.0-5.12-0.12","5c519ec789254700019f7934","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","30","166840","0.0-5.12-1.12","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","31","168345","0.0-5.13-0.13","5c519ec789254700019f7934","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","32","169357","0.0-5.13-1.13","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","33","170910","0.0-5.14-0.14","5c519ec789254700019f7934","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","34","171923","0.0-5.14-1.14","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","35","172906","0.0-5.15-0.15","5c519ec789254700019f7934","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","36","173907","0.0-5.15-1.15","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","37","175403","0.0-5.16-0.16","5c519ec789254700019f7934","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","38","176410","0.0-5.16-1.16","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","39","179247","0.0-5.17-0.17","5c519ec789254700019f7934","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","40","180262","0.0-5.17-1.17","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","41","181419","0.0-5.18-0.18","5c519ec789254700019f7934","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","42","182431","0.0-5.18-1.18","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","43","184075","0.0-5.19-0.19","5c519ec789254700019f7934","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","44","185092","0.0-5.19-1.19","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","45","186414","0.0-5.20-0.20","5c519ec789254700019f7934","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","46","187425","0.0-5.20-1.20","5c519ec789254700019f7934","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"instructions","47","200781","0.0-6.0","5c519ec789254700019f7934","13326","","","","","","","","[{""page_index"":0,""viewing_time"":1964},{""page_index"":1,""viewing_time"":4783},{""page_index"":2,""viewing_time"":2893},{""page_index"":3,""viewing_time"":1884},{""page_index"":4,""viewing_time"":1802}]","","","","","","","","",""
"instructions","48","234932","0.0-7.0","5c519ec789254700019f7934","34139","","","","","","","","[{""page_index"":0,""viewing_time"":1748},{""page_index"":1,""viewing_time"":24408},{""page_index"":2,""viewing_time"":2141},{""page_index"":3,""viewing_time"":2306},{""page_index"":4,""viewing_time"":1983},{""page_index"":5,""viewing_time"":1551}]","","","","","","","","",""
"html-keyboard-response","49","237785","0.0-8.0","5c519ec789254700019f7934","2796","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>"," ","","","","","","","","","","","","","","",""
"html-keyboard-response","50","240076","0.0-9.0-0.0","5c519ec789254700019f7934","1263","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","0","1","",""
"html-keyboard-response","51","241586","0.0-9.0-1.0","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","0","","1","1"
"html-keyboard-response","52","243776","0.0-9.1-0.1","5c519ec789254700019f7934","1972","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/book.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","1","1","",""
"html-keyboard-response","53","245290","0.0-9.1-1.1","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Incorrect</div>","null","","","","","","","","","","model_learning","learning_result","1","","1","2"
"html-keyboard-response","54","246911","0.0-9.2-0.2","5c519ec789254700019f7934","1415","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","2","1","",""
"html-keyboard-response","55","248420","0.0-9.2-1.2","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","2","","2","2"
"html-keyboard-response","56","250768","0.0-9.3-0.3","5c519ec789254700019f7934","2138","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/book.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","3","1","",""
"html-keyboard-response","57","252273","0.0-9.3-1.3","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Incorrect</div>","null","","","","","","","","","","model_learning","learning_result","3","","2","3"
"html-keyboard-response","58","254287","0.0-9.4-0.4","5c519ec789254700019f7934","1807","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","4","0","",""
"html-keyboard-response","59","255804","0.0-9.4-1.4","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","4","","3","3"
"html-keyboard-response","60","257445","0.0-9.5-0.5","5c519ec789254700019f7934","1428","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","5","0","",""
"html-keyboard-response","61","258957","0.0-9.5-1.5","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","5","","4","3"
"html-keyboard-response","62","260522","0.0-9.6-0.6","5c519ec789254700019f7934","1358","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","6","0","",""
"html-keyboard-response","63","262038","0.0-9.6-1.6","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","6","","5","3"
"html-keyboard-response","64","263033","0.0-9.7-0.7","5c519ec789254700019f7934","784","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","7","0","",""
"html-keyboard-response","65","264538","0.0-9.7-1.7","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","7","","6","3"
"html-keyboard-response","66","265837","0.0-9.8-0.8","5c519ec789254700019f7934","1086","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","8","1","",""
"html-keyboard-response","67","267348","0.0-9.8-1.8","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","8","","7","3"
"html-keyboard-response","68","268298","0.0-9.9-0.9","5c519ec789254700019f7934","737","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","9","1","",""
"html-keyboard-response","69","269813","0.0-9.9-1.9","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","9","","8","3"
"html-keyboard-response","70","271955","0.0-9.10-0.10","5c519ec789254700019f7934","1928","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/book.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","10","1","",""
"html-keyboard-response","71","273469","0.0-9.10-1.10","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","10","","9","3"
"html-keyboard-response","72","274391","0.0-9.11-0.11","5c519ec789254700019f7934","708","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","11","1","",""
"html-keyboard-response","73","275898","0.0-9.11-1.11","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","11","","10","3"
"html-keyboard-response","74","277724","0.0-9.12-0.12","5c519ec789254700019f7934","1337","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","12","0","",""
"html-keyboard-response","75","279235","0.0-9.12-1.12","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 11 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","12","","11","3"
"html-keyboard-response","76","280056","0.0-9.13-0.13","5c519ec789254700019f7934","607","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","13","1","",""
"html-keyboard-response","77","281567","0.0-9.13-1.13","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 12 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","13","","12","3"
"html-keyboard-response","78","283089","0.0-9.14-0.14","5c519ec789254700019f7934","1307","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","14","1","",""
"html-keyboard-response","79","284603","0.0-9.14-1.14","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 13 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","14","","13","3"
"html-keyboard-response","80","285419","0.0-9.15-0.15","5c519ec789254700019f7934","605","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","15","0","",""
"html-keyboard-response","81","286934","0.0-9.15-1.15","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 14 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","15","","14","3"
"html-keyboard-response","82","287793","0.0-9.16-0.16","5c519ec789254700019f7934","647","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","16","1","",""
"html-keyboard-response","83","289305","0.0-9.16-1.16","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 15 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","16","","15","3"
"html-keyboard-response","84","290432","0.0-9.17-0.17","5c519ec789254700019f7934","919","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","17","1","",""
"html-keyboard-response","85","291947","0.0-9.17-1.17","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 16 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","17","","16","3"
"html-keyboard-response","86","293093","0.0-9.18-0.18","5c519ec789254700019f7934","928","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","18","1","",""
"html-keyboard-response","87","294601","0.0-9.18-1.18","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 17 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","18","","17","3"
"html-keyboard-response","88","295588","0.0-9.19-0.19","5c519ec789254700019f7934","774","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","19","0","",""
"html-keyboard-response","89","297101","0.0-9.19-1.19","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 18 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","19","","18","3"
"html-keyboard-response","90","298402","0.0-9.20-0.20","5c519ec789254700019f7934","1086","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","20","0","",""
"html-keyboard-response","91","299920","0.0-9.20-1.20","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 19 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","20","","19","3"
"html-keyboard-response","92","300831","0.0-9.21-0.21","5c519ec789254700019f7934","702","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","21","0","",""
"html-keyboard-response","93","302338","0.0-9.21-1.21","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 20 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","21","","20","3"
"instructions","94","327695","0.0-10.0","5c519ec789254700019f7934","25118","","","","","","","","[{""page_index"":0,""viewing_time"":2129},{""page_index"":1,""viewing_time"":12217},{""page_index"":2,""viewing_time"":6493},{""page_index"":3,""viewing_time"":2645},{""page_index"":4,""viewing_time"":1634}]","","","","","","","","",""
"instructions","95","342516","0.0-11.0","5c519ec789254700019f7934","14815","","","","","","","","[{""page_index"":0,""viewing_time"":1975},{""page_index"":1,""viewing_time"":3798},{""page_index"":2,""viewing_time"":4553},{""page_index"":3,""viewing_time"":2149},{""page_index"":4,""viewing_time"":1370},{""page_index"":5,""viewing_time"":967}]","","","","","","","","",""
"html-keyboard-response","96","344142","0.0-12.0","5c519ec789254700019f7934","1618","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>"," ","","","","","","","","","","","","","","",""
"html-keyboard-response","97","346491","0.0-13.0-0.0","5c519ec789254700019f7934","1347","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","22","0","",""
"html-keyboard-response","98","347997","0.0-13.0-1.0","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","22","","1","0"
"html-keyboard-response","99","349806","0.0-13.1-0.1","5c519ec789254700019f7934","1597","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","23","0","",""
"html-keyboard-response","100","351320","0.0-13.1-1.1","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","23","","2","0"
"html-keyboard-response","101","353499","0.0-13.2-0.2","5c519ec789254700019f7934","1967","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","24","1","",""
"html-keyboard-response","102","355007","0.0-13.2-1.2","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","24","","3","0"
"html-keyboard-response","103","356406","0.0-13.3-0.3","5c519ec789254700019f7934","1191","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","25","0","",""
"html-keyboard-response","104","357920","0.0-13.3-1.3","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","25","","4","0"
"html-keyboard-response","105","359224","0.0-13.4-0.4","5c519ec789254700019f7934","1092","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","26","0","",""
"html-keyboard-response","106","360738","0.0-13.4-1.4","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","26","","5","0"
"html-keyboard-response","107","362891","0.0-13.5-0.5","5c519ec789254700019f7934","1945","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","27","1","",""
"html-keyboard-response","108","364409","0.0-13.5-1.5","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","27","","6","0"
"html-keyboard-response","109","365562","0.0-13.6-0.6","5c519ec789254700019f7934","943","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","28","1","",""
"html-keyboard-response","110","367072","0.0-13.6-1.6","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","28","","7","0"
"html-keyboard-response","111","368662","0.0-13.7-0.7","5c519ec789254700019f7934","1381","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","29","1","",""
"html-keyboard-response","112","370169","0.0-13.7-1.7","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","29","","8","0"
"html-keyboard-response","113","371557","0.0-13.8-0.8","5c519ec789254700019f7934","1177","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","30","0","",""
"html-keyboard-response","114","373068","0.0-13.8-1.8","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","30","","9","0"
"html-keyboard-response","115","374372","0.0-13.9-0.9","5c519ec789254700019f7934","1093","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","31","0","",""
"html-keyboard-response","116","375888","0.0-13.9-1.9","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","31","","10","0"
