"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","view_history","choice","is_correct","counterbalance","phase","trial_name","trial_num","correct_response","counter_correct","counter_errors"
"html-keyboard-response","12","223862","0.0-5.3-1.3","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","13","227976","0.0-5.4-0.4","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","14","228990","0.0-5.4-1.4","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","15","230424","0.0-5.5-0.5","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","16","231429","0.0-5.5-1.5","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","17","232786","0.0-5.6-0.6","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","18","233788","0.0-5.6-1.6","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","19","235229","0.0-5.7-0.7","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","20","236245","0.0-5.7-1.7","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","21","239671","0.0-5.8-0.8","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","22","240684","0.0-5.8-1.8","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","23","241707","0.0-5.9-0.9","662f798279ec5f7604eaaaa0","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","24","242719","0.0-5.9-1.9","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","25","245222","0.0-5.10-0.10","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","26","246225","0.0-5.10-1.10","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","27","248030","0.0-5.11-0.11","662f798279ec5f7604eaaaa0","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","28","249035","0.0-5.11-1.11","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","29","253835","0.0-5.12-0.12","662f798279ec5f7604eaaaa0","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","30","254838","0.0-5.12-1.12","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","31","256210","0.0-5.13-0.13","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","32","257217","0.0-5.13-1.13","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","33","259873","0.0-5.14-0.14","662f798279ec5f7604eaaaa0","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","34","260876","0.0-5.14-1.14","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","35","261540","0.0-5.15-0.15","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","36","262545","0.0-5.15-1.15","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","37","267322","0.0-5.16-0.16","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","38","268331","0.0-5.16-1.16","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","39","270418","0.0-5.17-0.17","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","40","271420","0.0-5.17-1.17","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","41","273137","0.0-5.18-0.18","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","42","274145","0.0-5.18-1.18","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","43","275565","0.0-5.19-0.19","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","44","276570","0.0-5.19-1.19","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"instructions","45","307104","0.0-6.0","662f798279ec5f7604eaaaa0","30533","","","","","","","","[{""page_index"":0,""viewing_time"":5020},{""page_index"":1,""viewing_time"":4808},{""page_index"":2,""viewing_time"":11683},{""page_index"":3,""viewing_time"":5342},{""page_index"":4,""viewing_time"":3680}]","","","","","","","","",""
"instructions","46","318230","0.0-7.0","662f798279ec5f7604eaaaa0","11125","","","","","","","","[{""page_index"":0,""viewing_time"":2141},{""page_index"":1,""viewing_time"":3661},{""page_index"":2,""viewing_time"":1428},{""page_index"":3,""viewing_time"":1217},{""page_index"":4,""viewing_time"":1435},{""page_index"":5,""viewing_time"":1244}]","","","","","","","","",""
"html-keyboard-response","47","320597","0.0-8.0","662f798279ec5f7604eaaaa0","2365","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>","s","","","","","","","","","","","","","","",""
"html-keyboard-response","48","323619","0.0-9.0-0.0","662f798279ec5f7604eaaaa0","2018","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","0","0","",""
"html-keyboard-response","49","325125","0.0-9.0-1.0","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","0","","1","0"
"html-keyboard-response","50","326396","0.0-9.1-0.1","662f798279ec5f7604eaaaa0","1064","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","1","0","",""
"html-keyboard-response","51","327899","0.0-9.1-1.1","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","1","","2","0"
"html-keyboard-response","52","328890","0.0-9.2-0.2","662f798279ec5f7604eaaaa0","783","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","2","0","",""
"html-keyboard-response","53","330397","0.0-9.2-1.2","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","2","","3","0"
"html-keyboard-response","54","331423","0.0-9.3-0.3","662f798279ec5f7604eaaaa0","823","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","3","1","",""
"html-keyboard-response","55","332930","0.0-9.3-1.3","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","3","","4","0"
"html-keyboard-response","56","335170","0.0-9.4-0.4","662f798279ec5f7604eaaaa0","2032","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","4","1","",""
"html-keyboard-response","57","336680","0.0-9.4-1.4","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","4","","5","0"
"html-keyboard-response","58","337626","0.0-9.5-0.5","662f798279ec5f7604eaaaa0","741","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","5","0","",""
"html-keyboard-response","59","339134","0.0-9.5-1.5","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","5","","6","0"
"html-keyboard-response","60","340032","0.0-9.6-0.6","662f798279ec5f7604eaaaa0","692","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","6","1","",""
"html-keyboard-response","61","341539","0.0-9.6-1.6","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","6","","7","0"
"html-keyboard-response","62","342624","0.0-9.7-0.7","662f798279ec5f7604eaaaa0","881","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","7","1","",""
"html-keyboard-response","63","344141","0.0-9.7-1.7","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","7","","8","0"
"html-keyboard-response","64","346496","0.0-9.8-0.8","662f798279ec5f7604eaaaa0","2149","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","8","1","",""
"html-keyboard-response","65","348003","0.0-9.8-1.8","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","8","","9","0"
"html-keyboard-response","66","349336","0.0-9.9-0.9","662f798279ec5f7604eaaaa0","1115","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","9","1","",""
"html-keyboard-response","67","350841","0.0-9.9-1.9","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","9","","10","0"
"html-keyboard-response","68","353230","0.0-9.10-0.10","662f798279ec5f7604eaaaa0","2173","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","10","1","",""
"html-keyboard-response","69","354732","0.0-9.10-1.10","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 11 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","10","","11","0"
"html-keyboard-response","70","355664","0.0-9.11-0.11","662f798279ec5f7604eaaaa0","726","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","11","0","",""
"html-keyboard-response","71","357172","0.0-9.11-1.11","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 12 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","11","","12","0"
"html-keyboard-response","72","360004","0.0-9.12-0.12","662f798279ec5f7604eaaaa0","2624","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","12","1","",""
"html-keyboard-response","73","361511","0.0-9.12-1.12","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 13 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","12","","13","0"
"html-keyboard-response","74","362388","0.0-9.13-0.13","662f798279ec5f7604eaaaa0","673","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","13","0","",""
"html-keyboard-response","75","363892","0.0-9.13-1.13","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 14 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","13","","14","0"
"html-keyboard-response","76","365338","0.0-9.14-0.14","662f798279ec5f7604eaaaa0","1240","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","14","0","",""
"html-keyboard-response","77","366844","0.0-9.14-1.14","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 15 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","14","","15","0"
"html-keyboard-response","78","368126","0.0-9.15-0.15","662f798279ec5f7604eaaaa0","1077","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","15","0","",""
"html-keyboard-response","79","369629","0.0-9.15-1.15","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 16 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","15","","16","0"
"html-keyboard-response","80","373175","0.0-9.16-0.16","662f798279ec5f7604eaaaa0","3343","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","16","0","",""
"html-keyboard-response","81","374690","0.0-9.16-1.16","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 17 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","16","","17","0"
"html-keyboard-response","82","376161","0.0-9.17-0.17","662f798279ec5f7604eaaaa0","1268","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","17","1","",""
"html-keyboard-response","83","377670","0.0-9.17-1.17","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 18 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","17","","18","0"
"html-keyboard-response","84","379143","0.0-9.18-0.18","662f798279ec5f7604eaaaa0","1270","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","18","1","",""
"html-keyboard-response","85","380654","0.0-9.18-1.18","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 19 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","18","","19","0"
"html-keyboard-response","86","382562","0.0-9.19-0.19","662f798279ec5f7604eaaaa0","1703","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","19","1","",""
"html-keyboard-response","87","384071","0.0-9.19-1.19","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 20 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","19","","20","0"
"instructions","88","396972","0.0-10.0","662f798279ec5f7604eaaaa0","12638","","","","","","","","[{""page_index"":0,""viewing_time"":2761},{""page_index"":1,""viewing_time"":4050},{""page_index"":2,""viewing_time"":3282},{""page_index"":3,""viewing_time"":1478},{""page_index"":4,""viewing_time"":1066}]","","","","","","","","",""
"instructions","89","410296","0.0-11.0","662f798279ec5f7604eaaaa0","13323","","","","","","","","[{""page_index"":0,""viewing_time"":2075},{""page_index"":1,""viewing_time"":3756},{""page_index"":2,""viewing_time"":3097},{""page_index"":3,""viewing_time"":1640},{""page_index"":4,""viewing_time"":1656},{""page_index"":5,""viewing_time"":1099}]","","","","","","","","",""
"html-keyboard-response","90","413249","0.0-12.0","662f798279ec5f7604eaaaa0","2952","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>","k","","","","","","","","","","","","","","",""
"html-keyboard-response","91","417756","0.0-13.0-0.0","662f798279ec5f7604eaaaa0","3495","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","20","1","",""
"html-keyboard-response","92","419269","0.0-13.0-1.0","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","20","","1","0"
"html-keyboard-response","93","421261","0.0-13.1-0.1","662f798279ec5f7604eaaaa0","1788","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","21","1","",""
"html-keyboard-response","94","422774","0.0-13.1-1.1","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","21","","2","0"
"html-keyboard-response","95","424014","0.0-13.2-0.2","662f798279ec5f7604eaaaa0","1038","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","22","1","",""
"html-keyboard-response","96","425530","0.0-13.2-1.2","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","22","","3","0"
"html-keyboard-response","97","427466","0.0-13.3-0.3","662f798279ec5f7604eaaaa0","1733","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","23","1","",""
"html-keyboard-response","98","428970","0.0-13.3-1.3","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","23","","4","0"
"html-keyboard-response","99","431445","0.0-13.4-0.4","662f798279ec5f7604eaaaa0","2270","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","24","1","",""
"html-keyboard-response","100","432962","0.0-13.4-1.4","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","24","","5","0"
"html-keyboard-response","101","435371","0.0-13.5-0.5","662f798279ec5f7604eaaaa0","2204","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","25","0","",""
"html-keyboard-response","102","436879","0.0-13.5-1.5","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","25","","6","0"
"html-keyboard-response","103","439064","0.0-13.6-0.6","662f798279ec5f7604eaaaa0","1982","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/book.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","26","1","",""
"html-keyboard-response","104","440580","0.0-13.6-1.6","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","26","","7","0"
"html-keyboard-response","105","441909","0.0-13.7-0.7","662f798279ec5f7604eaaaa0","1111","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","27","0","",""
"html-keyboard-response","106","443422","0.0-13.7-1.7","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","27","","8","0"
"html-keyboard-response","107","445628","0.0-13.8-0.8","662f798279ec5f7604eaaaa0","2000","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","28","0","",""
"html-keyboard-response","108","447133","0.0-13.8-1.8","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","28","","9","0"
"html-keyboard-response","109","449598","0.0-13.9-0.9","662f798279ec5f7604eaaaa0","2259","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","29","1","",""
"html-keyboard-response","110","451110","0.0-13.9-1.9","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","29","","10","0"
"html-keyboard-response","111","453943","0.0-13.10-0.10","662f798279ec5f7604eaaaa0","2626","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","30","1","",""
"html-keyboard-response","112","455446","0.0-13.10-1.10","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 11 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","30","","11","0"
