"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","view_history","choice","is_correct","counterbalance","phase","trial_name","trial_num","correct_response","counter_correct","counter_errors"
"html-keyboard-response","110","462029","0.0-16.4-0.4","5c519ec789254700019f7934","2310","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","28","0","",""
"html-keyboard-response","111","463544","0.0-16.4-1.4","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","28","","4","1"
"html-keyboard-response","112","465709","0.0-16.5-0.5","5c519ec789254700019f7934","1955","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","29","0","",""
"html-keyboard-response","113","467214","0.0-16.5-1.5","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","29","","5","1"
"html-keyboard-response","114","469495","0.0-16.6-0.6","5c519ec789254700019f7934","2076","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","30","0","",""
"html-keyboard-response","115","471002","0.0-16.6-1.6","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","30","","6","1"
"html-keyboard-response","116","472238","0.0-16.7-0.7","5c519ec789254700019f7934","1021","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","31","1","",""
"html-keyboard-response","117","473749","0.0-16.7-1.7","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","31","","7","1"
"html-keyboard-response","118","475620","0.0-16.8-0.8","5c519ec789254700019f7934","1654","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","32","0","",""
"html-keyboard-response","119","477135","0.0-16.8-1.8","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","32","","8","1"
"html-keyboard-response","120","478564","0.0-16.9-0.9","5c519ec789254700019f7934","1214","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","33","0","",""
"html-keyboard-response","121","480073","0.0-16.9-1.9","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","33","","9","1"
"html-keyboard-response","122","481755","0.0-16.10-0.10","5c519ec789254700019f7934","1470","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","34","1","",""
"html-keyboard-response","123","483262","0.0-16.10-1.10","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","34","","10","1"
"html-keyboard-response","124","484329","0.0-16.11-0.11","5c519ec789254700019f7934","859","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","35","0","",""
"html-keyboard-response","125","485844","0.0-16.11-1.11","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 11 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","35","","11","1"
"html-keyboard-response","126","487225","0.0-16.12-0.12","5c519ec789254700019f7934","1173","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","36","0","",""
"html-keyboard-response","127","488729","0.0-16.12-1.12","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 12 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","36","","12","1"
"html-keyboard-response","128","489880","0.0-16.13-0.13","5c519ec789254700019f7934","945","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","37","0","",""
"html-keyboard-response","129","491390","0.0-16.13-1.13","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 13 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","37","","13","1"
"html-keyboard-response","130","493864","0.0-16.14-0.14","5c519ec789254700019f7934","2262","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","38","0","",""
"html-keyboard-response","131","495377","0.0-16.14-1.14","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 14 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","38","","14","1"
"html-keyboard-response","132","496769","0.0-16.15-0.15","5c519ec789254700019f7934","1186","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","39","1","",""
"html-keyboard-response","133","498281","0.0-16.15-1.15","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 15 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","39","","15","1"
"html-keyboard-response","134","499238","0.0-16.16-0.16","5c519ec789254700019f7934","753","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","40","1","",""
"html-keyboard-response","135","500751","0.0-16.16-1.16","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Incorrect</div>","null","","","","","","","","","","model_learning","learning_result","40","","15","2"
"html-keyboard-response","136","502040","0.0-16.17-0.17","5c519ec789254700019f7934","1076","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","41","1","",""
"html-keyboard-response","137","503558","0.0-16.17-1.17","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 16 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","41","","16","2"
"html-keyboard-response","138","504882","0.0-16.18-0.18","5c519ec789254700019f7934","1115","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","42","0","",""
"html-keyboard-response","139","506391","0.0-16.18-1.18","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 17 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","42","","17","2"
"html-keyboard-response","140","508020","0.0-16.19-0.19","5c519ec789254700019f7934","1418","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","43","0","",""
"html-keyboard-response","141","509527","0.0-16.19-1.19","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 18 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","43","","18","2"
"html-keyboard-response","142","511179","0.0-16.20-0.20","5c519ec789254700019f7934","1441","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","44","1","",""
"html-keyboard-response","143","512694","0.0-16.20-1.20","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 19 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","44","","19","2"
"html-keyboard-response","144","514258","0.0-16.21-0.21","5c519ec789254700019f7934","1358","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","45","0","",""
"html-keyboard-response","145","515769","0.0-16.21-1.21","5c519ec789254700019f7934","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 20 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","45","","20","2"
"instructions","146","534326","0.0-17.0","5c519ec789254700019f7934","18344","","","","","","","","[{""page_index"":0,""viewing_time"":3002},{""page_index"":1,""viewing_time"":7123},{""page_index"":2,""viewing_time"":3447},{""page_index"":3,""viewing_time"":1552},{""page_index"":4,""viewing_time"":3220}]","","","","","","","","",""
"instructions","147","546478","0.0-18.0","5c519ec789254700019f7934","12149","","","","","","","","[{""page_index"":0,""viewing_time"":1371},{""page_index"":1,""viewing_time"":3546},{""page_index"":2,""viewing_time"":1544},{""page_index"":3,""viewing_time"":2189},{""page_index"":4,""viewing_time"":1898},{""page_index"":5,""viewing_time"":1600}]","","","","","","","","",""
"html-keyboard-response","148","548182","0.0-19.0","5c519ec789254700019f7934","1699","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>"," ","","","","","","","","","","","","","","",""
"html-keyboard-response","149","550295","0.0-20.0-0.0","5c519ec789254700019f7934","1102","<img class=one_product src='images/products/book.jpg'><img class=left_person_reverse src='images/persons/person1.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","46","0","",""
"html-keyboard-response","150","551806","0.0-20.0-1.0","5c519ec789254700019f7934","null","<img class=one_product src='images/products/book.jpg'><img class=left_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","46","","1","0"
"html-keyboard-response","151","552818","0.0-20.1-0.1","5c519ec789254700019f7934","807","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","47","0","",""
"html-keyboard-response","152","554326","0.0-20.1-1.1","5c519ec789254700019f7934","null","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","47","","2","0"
"html-keyboard-response","153","555909","0.0-20.2-0.2","5c519ec789254700019f7934","1379","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><img class=right_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","48","0","",""
"html-keyboard-response","154","557417","0.0-20.2-1.2","5c519ec789254700019f7934","null","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","48","","3","0"
"html-keyboard-response","155","558643","0.0-20.3-0.3","5c519ec789254700019f7934","1012","<img class=one_product src='images/products/printer.jpg'><img class=right_person_reverse src='images/persons/person5.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","49","1","",""
"html-keyboard-response","156","560153","0.0-20.3-1.3","5c519ec789254700019f7934","null","<img class=one_product src='images/products/printer.jpg'><img class=right_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","49","","4","0"
"html-keyboard-response","157","561935","0.0-20.4-0.4","5c519ec789254700019f7934","1570","<img class=one_product src='images/products/bicycle.jpg'><img class=left_person_reverse src='images/persons/person1.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","50","0","",""
"html-keyboard-response","158","563438","0.0-20.4-1.4","5c519ec789254700019f7934","null","<img class=one_product src='images/products/bicycle.jpg'><img class=left_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","50","","5","0"
"html-keyboard-response","159","565921","0.0-20.5-0.5","5c519ec789254700019f7934","2273","<img class=one_product src='images/products/book.jpg'><img class=right_person_reverse src='images/persons/person2.jpg'><img class=left_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","51","1","",""
"html-keyboard-response","160","567425","0.0-20.5-1.5","5c519ec789254700019f7934","null","<img class=one_product src='images/products/book.jpg'><img class=left_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">Incorrect</div>","null","","","","","","","","","","model_learning","learning_result","51","","5","1"
"html-keyboard-response","161","568946","0.0-20.6-0.6","5c519ec789254700019f7934","1315","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person2.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","52","0","",""
"html-keyboard-response","162","570456","0.0-20.6-1.6","5c519ec789254700019f7934","null","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person2.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","52","","6","1"
"html-keyboard-response","163","572710","0.0-20.7-0.7","5c519ec789254700019f7934","2042","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person4.jpg'><img class=right_person_reverse src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","53","0","",""
"html-keyboard-response","164","574223","0.0-20.7-1.7","5c519ec789254700019f7934","null","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","53","","7","1"
"html-keyboard-response","165","576550","0.0-20.8-0.8","5c519ec789254700019f7934","2121","<img class=one_product src='images/products/printer.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","54","1","",""
"html-keyboard-response","166","578055","0.0-20.8-1.8","5c519ec789254700019f7934","null","<img class=one_product src='images/products/printer.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","54","","8","1"
"html-keyboard-response","167","579188","0.0-20.9-0.9","5c519ec789254700019f7934","924","<img class=one_product src='images/products/bicycle.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><img class=right_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","55","0","",""
"html-keyboard-response","168","580704","0.0-20.9-1.9","5c519ec789254700019f7934","null","<img class=one_product src='images/products/bicycle.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","55","","9","1"
"html-keyboard-response","169","582023","0.0-20.10-0.10","5c519ec789254700019f7934","1109","<img class=one_product src='images/products/book.jpg'><img class=left_person_reverse src='images/persons/person1.jpg'><img class=right_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","56","0","",""
"html-keyboard-response","170","583538","0.0-20.10-1.10","5c519ec789254700019f7934","null","<img class=one_product src='images/products/book.jpg'><img class=left_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","56","","10","1"
"html-keyboard-response","171","584857","0.0-20.11-0.11","5c519ec789254700019f7934","1109","<img class=one_product src='images/products/cake.jpg'><img class=right_person_reverse src='images/persons/person3.jpg'><img class=left_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","57","1","",""
"html-keyboard-response","172","586373","0.0-20.11-1.11","5c519ec789254700019f7934","null","<img class=one_product src='images/products/cake.jpg'><img class=right_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">Correct! you have 11 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","57","","11","1"
"html-keyboard-response","173","587837","0.0-20.12-0.12","5c519ec789254700019f7934","1256","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><img class=right_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","58","0","",""
"html-keyboard-response","174","589354","0.0-20.12-1.12","5c519ec789254700019f7934","null","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">Correct! you have 12 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","58","","12","1"
"html-keyboard-response","175","590487","0.0-20.13-0.13","5c519ec789254700019f7934","922","<img class=one_product src='images/products/printer.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><img class=right_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","59","0","",""
"html-keyboard-response","176","592006","0.0-20.13-1.13","5c519ec789254700019f7934","null","<img class=one_product src='images/products/printer.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">Correct! you have 13 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","59","","13","1"
"html-keyboard-response","177","593705","0.0-20.14-0.14","5c519ec789254700019f7934","1491","<img class=one_product src='images/products/bicycle.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><img class=left_person_reverse src='images/persons/person2.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","60","1","",""
"html-keyboard-response","178","595224","0.0-20.14-1.14","5c519ec789254700019f7934","null","<img class=one_product src='images/products/bicycle.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">Correct! you have 14 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","60","","14","1"
"html-keyboard-response","179","596976","0.0-20.15-0.15","5c519ec789254700019f7934","1543","<img class=one_product src='images/products/book.jpg'><img class=right_person_reverse src='images/persons/person2.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","61","1","",""
"html-keyboard-response","180","598492","0.0-20.15-1.15","5c519ec789254700019f7934","null","<img class=one_product src='images/products/book.jpg'><img class=right_person_reverse src='images/persons/person2.jpg'><div class=""fixation"">Correct! you have 15 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","61","","15","1"
"html-keyboard-response","181","599714","0.0-20.16-0.16","5c519ec789254700019f7934","1015","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person2.jpg'><img class=right_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","62","0","",""
"html-keyboard-response","182","601225","0.0-20.16-1.16","5c519ec789254700019f7934","null","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person2.jpg'><div class=""fixation"">Correct! you have 16 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","62","","16","1"
"html-keyboard-response","183","603242","0.0-20.17-0.17","5c519ec789254700019f7934","1811","<img class=one_product src='images/products/necklace.jpg'><img class=left_person_reverse src='images/persons/person4.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","63","0","",""
"html-keyboard-response","184","604756","0.0-20.17-1.17","5c519ec789254700019f7934","null","<img class=one_product src='images/products/necklace.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">Incorrect</div>","null","","","","","","","","","","model_learning","learning_result","63","","16","2"
"html-keyboard-response","185","606239","0.0-20.18-0.18","5c519ec789254700019f7934","1273","<img class=one_product src='images/products/printer.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","64","1","",""
"html-keyboard-response","186","607750","0.0-20.18-1.18","5c519ec789254700019f7934","null","<img class=one_product src='images/products/printer.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">Correct! you have 17 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","64","","17","2"
"html-keyboard-response","187","609208","0.0-20.19-0.19","5c519ec789254700019f7934","1241","<img class=one_product src='images/products/bicycle.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><img class=right_person_reverse src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","65","0","",""
"html-keyboard-response","188","610728","0.0-20.19-1.19","5c519ec789254700019f7934","null","<img class=one_product src='images/products/bicycle.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">Correct! you have 18 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","65","","18","2"
"html-keyboard-response","189","613616","0.0-20.20-0.20","5c519ec789254700019f7934","2683","<img class=one_product src='images/products/book.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><img class=left_person_reverse src='images/persons/person5.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","66","1","",""
"html-keyboard-response","190","615125","0.0-20.20-1.20","5c519ec789254700019f7934","null","<img class=one_product src='images/products/book.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">Correct! you have 19 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","66","","19","2"
"html-keyboard-response","191","616155","0.0-20.21-0.21","5c519ec789254700019f7934","822","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><img class=right_person_reverse src='images/persons/person1.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","67","0","",""
"html-keyboard-response","192","617662","0.0-20.21-1.21","5c519ec789254700019f7934","null","<img class=one_product src='images/products/cake.jpg'><img class=left_person_reverse src='images/persons/person3.jpg'><div class=""fixation"">Correct! you have 20 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","67","","20","2"
"html-button-response","193","628665","0.0-21.0","5c519ec789254700019f7934","10779","<p><b>Congratulations!</b> <br><br> You succesfully finished day 1 out of 2 in your training of which products each delivery person delivers. Tomorrow you will complete your training and then move on to the main task in the remaining two days. <br> <b>REMEMBER:</b> You will be paid only after completing all four days of the task. <br>","0","","","","","","","","","","","","","","",""
