"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","rt","stimulus","response","success","timeout","failed_images","failed_audio","failed_video","view_history","choice","is_correct","counterbalance","phase","trial_name","trial_num","correct_response","counter_correct","counter_errors"
"html-button-response","10","367283","0.0-8.1-0.1","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","11","368287","0.0-8.1-1.1","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","12","373773","0.0-8.2-0.2","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","13","374785","0.0-8.2-1.2","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","14","378193","0.0-8.3-0.3","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","15","379208","0.0-8.3-1.3","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","16","384476","0.0-8.4-0.4","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","17","385492","0.0-8.4-1.4","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","18","387400","0.0-8.5-0.5","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","19","388404","0.0-8.5-1.5","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","20","390362","0.0-8.6-0.6","662f798279ec5f7604eaaaa0","","","","","","","","","","4","true","0","","","","","",""
"html-keyboard-response","21","391378","0.0-8.6-1.6","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","22","393716","0.0-8.7-0.7","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","23","394725","0.0-8.7-1.7","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","24","397845","0.0-8.8-0.8","662f798279ec5f7604eaaaa0","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","25","398862","0.0-8.8-1.8","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","26","401032","0.0-8.9-0.9","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","27","402034","0.0-8.9-1.9","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","28","404495","0.0-8.10-0.10","662f798279ec5f7604eaaaa0","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","29","405497","0.0-8.10-1.10","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","30","408360","0.0-8.11-0.11","662f798279ec5f7604eaaaa0","","","","","","","","","","3","true","0","","","","","",""
"html-keyboard-response","31","409364","0.0-8.11-1.11","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","32","413564","0.0-8.12-0.12","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","33","414570","0.0-8.12-1.12","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","34","416546","0.0-8.13-0.13","662f798279ec5f7604eaaaa0","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","35","417551","0.0-8.13-1.13","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","36","419237","0.0-8.14-0.14","662f798279ec5f7604eaaaa0","","","","","","","","","","0","true","0","","","","","",""
"html-keyboard-response","37","420244","0.0-8.14-1.14","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","38","421745","0.0-8.15-0.15","662f798279ec5f7604eaaaa0","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","39","422752","0.0-8.15-1.15","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","40","425624","0.0-8.16-0.16","662f798279ec5f7604eaaaa0","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","41","426626","0.0-8.16-1.16","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","42","428262","0.0-8.17-0.17","662f798279ec5f7604eaaaa0","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","43","429273","0.0-8.17-1.17","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","44","431888","0.0-8.18-0.18","662f798279ec5f7604eaaaa0","","","","","","","","","","1","true","0","","","","","",""
"html-keyboard-response","45","432904","0.0-8.18-1.18","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"html-button-response","46","436923","0.0-8.19-0.19","662f798279ec5f7604eaaaa0","","","","","","","","","","2","true","0","","","","","",""
"html-keyboard-response","47","437933","0.0-8.19-1.19","662f798279ec5f7604eaaaa0","null","<b>Correct!</b>","null","","","","","","","","","","model_learning","click_correct","0","","",""
"instructions","48","510952","0.0-9.0","662f798279ec5f7604eaaaa0","73018","","","","","","","","[{""page_index"":0,""viewing_time"":3336},{""page_index"":1,""viewing_time"":48732},{""page_index"":2,""viewing_time"":15699},{""page_index"":3,""viewing_time"":3136},{""page_index"":4,""viewing_time"":2115}]","","","","","","","","",""
"instructions","49","538523","0.0-10.0","662f798279ec5f7604eaaaa0","27570","","","","","","","","[{""page_index"":0,""viewing_time"":3312},{""page_index"":1,""viewing_time"":7812},{""page_index"":2,""viewing_time"":4961},{""page_index"":3,""viewing_time"":3976},{""page_index"":4,""viewing_time"":4317},{""page_index"":5,""viewing_time"":3192}]","","","","","","","","",""
"html-keyboard-response","50","544048","0.0-11.0","662f798279ec5f7604eaaaa0","5523","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>"," ","","","","","","","","","","","","","","",""
"html-keyboard-response","51","546419","0.0-12.0-0.0","662f798279ec5f7604eaaaa0","1368","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","0","1","",""
"html-keyboard-response","52","547932","0.0-12.0-1.0","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","0","","1","0"
"html-keyboard-response","53","549561","0.0-12.1-0.1","662f798279ec5f7604eaaaa0","1409","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","1","0","",""
"html-keyboard-response","54","551077","0.0-12.1-1.1","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","1","","2","0"
"html-keyboard-response","55","552209","0.0-12.2-0.2","662f798279ec5f7604eaaaa0","929","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","2","1","",""
"html-keyboard-response","56","553720","0.0-12.2-1.2","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","2","","3","0"
"html-keyboard-response","57","555595","0.0-12.3-0.3","662f798279ec5f7604eaaaa0","1671","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","3","1","",""
"html-keyboard-response","58","557105","0.0-12.3-1.3","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","3","","4","0"
"html-keyboard-response","59","560326","0.0-12.4-0.4","662f798279ec5f7604eaaaa0","3017","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","4","1","",""
"html-keyboard-response","60","561834","0.0-12.4-1.4","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","4","","5","0"
"html-keyboard-response","61","563743","0.0-12.5-0.5","662f798279ec5f7604eaaaa0","1703","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","5","0","",""
"html-keyboard-response","62","565258","0.0-12.5-1.5","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","5","","6","0"
"html-keyboard-response","63","566701","0.0-12.6-0.6","662f798279ec5f7604eaaaa0","1239","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","6","0","",""
"html-keyboard-response","64","568217","0.0-12.6-1.6","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 7 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","6","","7","0"
"html-keyboard-response","65","570422","0.0-12.7-0.7","662f798279ec5f7604eaaaa0","2001","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","7","0","",""
"html-keyboard-response","66","571930","0.0-12.7-1.7","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 8 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","7","","8","0"
"html-keyboard-response","67","574513","0.0-12.8-0.8","662f798279ec5f7604eaaaa0","2378","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","8","0","",""
"html-keyboard-response","68","576025","0.0-12.8-1.8","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 9 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","8","","9","0"
"html-keyboard-response","69","577321","0.0-12.9-0.9","662f798279ec5f7604eaaaa0","1091","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","9","0","",""
"html-keyboard-response","70","578826","0.0-12.9-1.9","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 10 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","9","","10","0"
"html-keyboard-response","71","580244","0.0-12.10-0.10","662f798279ec5f7604eaaaa0","1212","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","10","0","",""
"html-keyboard-response","72","581751","0.0-12.10-1.10","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 11 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","10","","11","0"
"html-keyboard-response","73","583381","0.0-12.11-0.11","662f798279ec5f7604eaaaa0","1417","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","11","0","",""
"html-keyboard-response","74","584890","0.0-12.11-1.11","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/necklace.jpg'><div class=""fixation"">Correct! you have 12 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","11","","12","0"
"html-keyboard-response","75","587921","0.0-12.12-0.12","662f798279ec5f7604eaaaa0","2814","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","12","0","",""
"html-keyboard-response","76","589430","0.0-12.12-1.12","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 13 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","12","","13","0"
"html-keyboard-response","77","590526","0.0-12.13-0.13","662f798279ec5f7604eaaaa0","893","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/book.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","13","1","",""
"html-keyboard-response","78","592033","0.0-12.13-1.13","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">Correct! you have 14 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","13","","14","0"
"html-keyboard-response","79","593172","0.0-12.14-0.14","662f798279ec5f7604eaaaa0","931","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","14","1","",""
"html-keyboard-response","80","594682","0.0-12.14-1.14","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 15 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","14","","15","0"
"html-keyboard-response","81","596034","0.0-12.15-0.15","662f798279ec5f7604eaaaa0","1149","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","15","0","",""
"html-keyboard-response","82","597540","0.0-12.15-1.15","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 16 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","15","","16","0"
"html-keyboard-response","83","598909","0.0-12.16-0.16","662f798279ec5f7604eaaaa0","1165","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","16","0","",""
"html-keyboard-response","84","600422","0.0-12.16-1.16","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 17 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","16","","17","0"
"html-keyboard-response","85","601661","0.0-12.17-0.17","662f798279ec5f7604eaaaa0","1035","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","17","0","",""
"html-keyboard-response","86","603169","0.0-12.17-1.17","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 18 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","17","","18","0"
"html-keyboard-response","87","604430","0.0-12.18-0.18","662f798279ec5f7604eaaaa0","1044","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","18","0","",""
"html-keyboard-response","88","605942","0.0-12.18-1.18","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 19 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","18","","19","0"
"html-keyboard-response","89","607508","0.0-12.19-0.19","662f798279ec5f7604eaaaa0","1364","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/printer.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","19","0","",""
"html-keyboard-response","90","609020","0.0-12.19-1.19","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 20 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","19","","20","0"
"instructions","91","643804","0.0-13.0","662f798279ec5f7604eaaaa0","34578","","","","","","","","[{""page_index"":0,""viewing_time"":4973},{""page_index"":1,""viewing_time"":8854},{""page_index"":2,""viewing_time"":8378},{""page_index"":3,""viewing_time"":9482},{""page_index"":4,""viewing_time"":2891}]","","","","","","","","",""
"instructions","92","663579","0.0-14.0","662f798279ec5f7604eaaaa0","19774","","","","","","","","[{""page_index"":0,""viewing_time"":2420},{""page_index"":1,""viewing_time"":5030},{""page_index"":2,""viewing_time"":4226},{""page_index"":3,""viewing_time"":3926},{""page_index"":4,""viewing_time"":2514},{""page_index"":5,""viewing_time"":1658}]","","","","","","","","",""
"html-keyboard-response","93","666600","0.0-15.0","662f798279ec5f7604eaaaa0","3019","<p> <br> Please be ready with your fingers on <b>s</b> and <b>k</b><br><br> <img class=keyboard src='images/examples/keyboard.png'> <br><br> <b> Press any key to begin</b></div>","s","","","","","","","","","","","","","","",""
"html-keyboard-response","94","669191","0.0-16.0-0.0","662f798279ec5f7604eaaaa0","1585","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","20","0","",""
"html-keyboard-response","95","670708","0.0-16.0-1.0","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/bicycle.jpg'><div class=""fixation"">Correct! you have 1 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","20","","1","0"
"html-keyboard-response","96","673855","0.0-16.1-0.1","662f798279ec5f7604eaaaa0","2941","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">+</div>","k","","","","","","","","","","model_learning","learning_choice","21","1","",""
"html-keyboard-response","97","675360","0.0-16.1-1.1","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person2.jpg'><img class=product_right src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 2 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","21","","2","0"
"html-keyboard-response","98","677149","0.0-16.2-0.2","662f798279ec5f7604eaaaa0","1585","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><img class=product_right src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","22","0","",""
"html-keyboard-response","99","678665","0.0-16.2-1.2","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person3.jpg'><img class=product_left src='images/products/cake.jpg'><div class=""fixation"">Correct! you have 3 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","22","","3","0"
"html-keyboard-response","100","680099","0.0-16.3-0.3","662f798279ec5f7604eaaaa0","1230","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","23","0","",""
"html-keyboard-response","101","681611","0.0-16.3-1.3","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person4.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 4 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","23","","4","0"
"html-keyboard-response","102","683182","0.0-16.4-0.4","662f798279ec5f7604eaaaa0","1366","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/printer.jpg'><img class=product_right src='images/products/book.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","24","0","",""
"html-keyboard-response","103","684699","0.0-16.4-1.4","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person5.jpg'><img class=product_left src='images/products/printer.jpg'><div class=""fixation"">Correct! you have 5 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","24","","5","0"
"html-keyboard-response","104","688122","0.0-16.5-0.5","662f798279ec5f7604eaaaa0","3217","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","25","0","",""
"html-keyboard-response","105","689631","0.0-16.5-1.5","662f798279ec5f7604eaaaa0","null","<img class=one_person src='images/persons/person1.jpg'><img class=product_left src='images/products/book.jpg'><div class=""fixation"">Correct! you have 6 correct answers</div>","null","","","","","","","","","","model_learning","learning_result","25","","6","0"
"html-keyboard-response","106","691412","0.0-16.6-0.6","662f798279ec5f7604eaaaa0","1575","<img class=one_person src='images/persons/person2.jpg'><img class=product_left src='images/products/book.jpg'><img class=product_right src='images/products/necklace.jpg'><div class=""fixation"">+</div>","s","","","","","","","","","","model_learning","learning_choice","26","0","",""
